OrderID,OrderDate,CustomerName,Email,Country,ProductCategory,Quantity,UnitPrice,Discount,PaymentMethod,IsReturned
ORD-21502,16-Oct-2025,Customer 1602,  customer1602@example.com ,DE,Home & Garden,2.0,188.88,0.12,Credit Card,No
ORD-20608,2025-09-08,Customer 1608,customer1608@example.com,england,HOME & GARDEN,1.0,$162.16,0.0,Gift Card,0
ORD-20790,24-Oct-2025,Customer 1790,customer1790@example.com,DE,electronics,3.0,41.23,0.0,Debit Card,N
ORD-20636,2025-05-03,Customer 1636,customer1636@example.com,Canada,Appreal,2.0,$23.66,0.03,Gift Card,0
ORD-20807,"December 01, 2025",Customer 1807,  customer1807@example.com ,United States, Apparel,1.0,$110.90,0.06,Credit Card,N
ORD-20037,11/16/2025,Customer 1037,customer1037@example.com,england,home and garden,5.0,$208.51,0.07,,no
ORD-20345,01/07/2026,Customer 1345,customer1345@example.com,AUS,Home & Garden,5.0,$80.25,0.0,Gift Card,0
ORD-21439,"October 16, 2025",Customer 1539,customer1539@example.com,australia,APPAREL,5.0,111.22,0.29,Gift Card,no
ORD-20098,06-Aug-2026,Customer 1098,customer1098@example.com,CA,Apparel,3.0,189.07,0.3,Debit Card,0
ORD-21332,2025-05-03,Customer 1432,customer1432@example.com,United Kingdom,Home&Garden,3.0,20.53,0.14,PayPal,N
ORD-21017,07/25/2026,Customer 1117,customer1117@example.com,,Home&Garden,3.0,54.37,0.11,Credit Card,FALSE
ORD-20494,18-Oct-2025,Customer 1494,customer1494@example.com,AUSTRALIA,ELECTRONICS,4.0,104.27,0.1,Gift Card,0
ORD-20074,05-Jun-2026,Customer 1074,  customer1074@example.com ,CA,BEAUTY,5.0,109.66,0.2,Gift Card,0
ORD-20265,04/24/2026,Customer 1265,customer1265@example.com,USA,Sports ,3.0,202.76,0.02,PayPal,FALSE
ORD-20878,01-Apr-2026,Customer 1878,  customer1878@example.com ,AUS,Appreal,5.0,94.36,0.06,Credit Card,no
ORD-20642,28-Jul-2025,Customer 1642,customer1642@example.com,AUS, Beauty,1.0,211.71,0.01,Credit Card,false
ORD-21143,"June 05, 2026",Customer 1243,customer1243@example.com,,sports,2.0,20.24,,Credit Card,No
ORD-21595,"December 01, 2025",Customer 1695,customer1695@example.com,Australia,Home & garden,3.0,$97.05,0.04,PayPal,0
ORD-20011,"July 12, 2026",Customer 1011,  customer1011@example.com ,AUS,Electronics ,2.0,$32.64,0.11,,no
ORD-20661,03/05/2025,Customer 1661,customer1661@example.com,germany,SPORTS,5.0,$34.40,0.1,,no
ORD-20355,"December 07, 2025",Customer 1355,  customer1355@example.com ,canada,Beuaty,3.0,138.56,0.13,Gift Card,no
ORD-20027,"May 26, 2025",Customer 1027,customer1027@example.com,CA,BEAUTY,1.0,126.57,0.19,Credit Card,no
ORD-20669,02/07/2026,Customer 1669,customer1669@example.com,United Kingdom,Sports ,1.0,$142.88,0.26,Credit Card,0
ORD-21158,29-Sep-2025,Customer 1258,  customer1258@example.com ,germany,home and garden,2.0,$89.90,0.2,Debit Card,0
ORD-21565,03/04/2025,Customer 1665,customer1665@example.com,GERMANY,Home&Garden,5.0,$164.01,0.16,Gift Card,No
ORD-20424,2026-07-15,Customer 1424,customer1424@example.com,germany,APPAREL,4.0,$101.29,0.06,Credit Card,No
ORD-20024,2025-04-04,Customer 1024,customer1024@example.com,Germany,Home & Garden,3.0,$158.82,0.26,Debit Card,N
ORD-20564,2026-07-01,Customer 1564,  customer1564@example.com ,United Kingdom,beauty,1.0,178.69,0.21,Credit Card,true
ORD-20330,03-Aug-2025,Customer 1330,customer1330@example.com,germany,Electronic,5.0,$173.42,0.26,Gift Card,false
ORD-21086,08-Feb-2026,Customer 1186,customer1186@example.com,CA,beauty,3.0,153.77,0.16,Credit Card,No
ORD-20914,09-Aug-2025,Customer 1014,customer1014@example.com,CANADA,BEAUTY,4.0,37.23,0.14,PayPal,N
ORD-20703,"June 17, 2025",Customer 1703,customer1703@example.com,canada,Beauty,4.0,85.86,0.02,Gift Card,N
ORD-20305,02/23/2026,Customer 1305,  customer1305@example.com ,DE,Electronic,5.0,$120.77,0.22,Credit Card,No
ORD-20501,07/13/2026,Customer 1501,customer1501@example.com,DE,apparel,1.0,156.02,0.08,Credit Card,no
ORD-21002,22-Sep-2025,Customer 1102,customer1102@example.com,DE,Beuaty,4.0,$157.22,0.22,Gift Card,false
ORD-20640,2026-04-22,Customer 1640,customer1640@example.com,canada,Home&Garden,4.0,$180.48,,Credit Card,0
ORD-21258,08-Nov-2025,Customer 1358,customer1358@example.com,canada,Home & Garden,2.0,45.52,0.08,Debit Card,false
ORD-21599,"August 05, 2025",Customer 1699,customer1699@example.com,Australia,SPORTS,4.0,$18.72,0.07,Credit Card,false
ORD-21299,"May 28, 2026",Customer 1399,  customer1399@example.com ,United states,APPAREL,5.0,72.37,0.25,Gift Card,No
ORD-20168,2025-03-14,Customer 1168,customer1168@example.com,CA,electronics,2.0,31.6,0.01,PayPal,N
ORD-20286,29-Mar-2025,Customer 1286,  customer1286@example.com ,germany,Electronics ,5.0,99.43,0.05,Gift Card,no
ORD-21106,02-Mar-2025,Customer 1206,customer1206@example.com,AUS,Electronics,4.0,91.58,0.15,Gift Card,No
ORD-21537,06/22/2026,Customer 1637,customer1637@example.com,UK,beauty,5.0,$70.24,0.3,Gift Card,false
ORD-21021,11/12/2025,Customer 1121,customer1121@example.com,United Kingdom,Apparel,5.0,$99.88,0.25,Gift Card,0
ORD-21276,2025-03-13,Customer 1376,  customer1376@example.com ,us,Electronic,2.0,144.26,0.16,PayPal,no
ORD-20809,07/03/2025,Customer 1809,  customer1809@example.com ,U.K.,Sports,5.0,$86.94,0.16,Gift Card,N
ORD-20653,08/12/2025,Customer 1653,customer1653@example.com,CA,Home & garden,1.0,$176.08,0.28,Debit Card,No
ORD-21011,"February 27, 2025",Customer 1111,customer1111@example.com,AUSTRALIA,APPAREL,1.0,147.72,0.27,Debit Card,TRUE
ORD-20014,25-Mar-2026,Customer 1014,customer1014@example.com,USA,Sports,1.0,$76.39,0.27,PayPal,no
ORD-20419,"October 23, 2025",Customer 1419,  customer1419@example.com ,Canada,Beuaty,3.0,30.86,0.09,Gift Card,No
ORD-20188,2025-04-22,Customer 1188,customer1188@example.com,United States,Electronics,5.0,117.13,0.21,Debit Card,0
ORD-20652,2025-07-26,Customer 1652,customer1652@example.com,GERMANY,Appreal,4.0,203.18,0.12,Gift Card,No
ORD-20679,"November 07, 2025",Customer 1679,  customer1679@example.com ,canada,Appreal,2.0,110.68,0.27,Debit Card,No
ORD-20436,2025-12-23,Customer 1436,customer1436@example.com,us,Electronic,2.0,17.13,0.09,Gift Card,no
ORD-21395,"March 28, 2025",Customer 1495,customer1495@example.com,DE,BEAUTY,3.0,179.24,,PayPal,0
ORD-21213,07/06/2026,Customer 1313,customer1313@example.com,australia,Electronic,5.0,212.72,0.11,Gift Card,TRUE
ORD-21499,"February 13, 2026",Customer 1599,  customer1599@example.com ,CA,SPORTS,3.0,$135.09,0.09,PayPal,N
ORD-21022,07-Nov-2025,Customer 1122,customer1122@example.com,germany,sports,4.0,$84.09,0.04,Credit Card,no
ORD-21050,18-Jun-2026,Customer 1150,customer1150@example.com,United Kingdom,Electronics ,3.0,123.52,0.24,Gift Card,0
ORD-20566,21-Sep-2025,Customer 1566,  customer1566@example.com ,UK,home and garden,3.0,184.99,0.06,Debit Card,No
ORD-20416,2026-05-09,Customer 1416,customer1416@example.com,AUS,Electronics ,1.0,$199.84,0.29,Gift Card,No
ORD-21205,02/16/2026,Customer 1305,customer1305@example.com,CANADA,apparel,5.0,$123.11,0.09,Gift Card,N
ORD-20961,11/11/2025,Customer 1061,customer1061@example.com,United kingdom,home and garden,5.0,$20.87,0.0,PayPal,N
ORD-21244,2025-03-13,Customer 1344,  customer1344@example.com ,germany,,2.0,195.77,,Gift Card,no
ORD-20778,29-Mar-2025,Customer 1778,customer1778@example.com,,Home & Garden,5.0,21.0,0.07,Gift Card,N
ORD-21087,"October 23, 2025",Customer 1187,customer1187@example.com,us,apparel,5.0,158.2,0.03,Debit Card,FALSE
ORD-20407,"May 12, 2026",Customer 1407,customer1407@example.com,Australia,Beuaty,5.0,174.51,0.19,Gift Card,0
ORD-20587,"June 08, 2025",Customer 1587,customer1587@example.com,england,Sports,1.0,121.25,0.07,PayPal,N
ORD-20396,2025-06-08,Customer 1396,customer1396@example.com,australia,home and garden,2.0,91.55,0.08,Credit Card,false
ORD-21304,2026-03-28,Customer 1404,customer1404@example.com,U.S.A.,home and garden,5.0,85.6,0.14,Gift Card,no
ORD-20366,09-Jul-2026,Customer 1366,  customer1366@example.com ,us, Beauty,5.0,85.9,0.04,PayPal,no
ORD-21192,2025-10-30,Customer 1292,  customer1292@example.com ,CA,Sport,5.0,$157.50,0.0,Gift Card,false
ORD-20782,06-Sep-2025,Customer 1782,  customer1782@example.com ,GERMANY,Beauty,2.0,$204.87,0.26,Gift Card,0
ORD-20729,01/01/2026,Customer 1729,customer1729@example.com,United kingdom,Beuaty,2.0,154.64,0.25,Gift Card,no
ORD-20796,2026-08-11,Customer 1796,  customer1796@example.com ,Germany,Electronic,2.0,$195.99,0.08,Gift Card,false
ORD-21295,"December 29, 2025",Customer 1395,  customer1395@example.com ,UK,Electronics ,1.0,93.21,0.07,Credit Card,Y
ORD-21291,"April 03, 2026",Customer 1391,  customer1391@example.com ,DE,Home & garden,2.0,$29.16,0.01,Credit Card,false
ORD-20844,2025-11-05,Customer 1844,customer1844@example.com,australia,home and garden,2.0,60.14,0.06,Debit Card,N
ORD-20192,2025-12-23,Customer 1192,customer1192@example.com,America,Electronics ,3.0,151.59,0.27,Debit Card,FALSE
ORD-20149,05/29/2026,Customer 1149,customer1149@example.com,U.K.,apparel,4.0,$133.38,0.29,Credit Card,0
ORD-21513,02/06/2026,Customer 1613,customer1613@example.com,AUSTRALIA, Beauty,5.0,108.19,0.13,Gift Card,FALSE
ORD-21341,01/14/2026,Customer 1441,customer1441@example.com,AUSTRALIA,Home&Garden,2.0,164.71,2.09,Debit Card,N
ORD-21112,2025-07-16,Customer 1212,customer1212@example.com,United states,Sport,2.0,176.03,0.17,PayPal,N
ORD-20334,23-May-2026,Customer 1334,customer1334@example.com,GERMANY,Sport,1.0,$86.46,0.1,PayPal,no
ORD-20299,"August 01, 2025",Customer 1299,customer1299@example.com,United States, Beauty,5.0,94.8,0.07,Credit Card,false
ORD-21119,"May 28, 2025",Customer 1219,customer1219@example.com,United States,Sports,5.0,32.09,0.29,PayPal,No
ORD-21073,04/01/2025,Customer 1173,  customer1173@example.com ,england,Electronics,2.0,182.26,0.19,Gift Card,No
ORD-20829,03/08/2025,Customer 1829,customer1829@example.com,CANADA,Sports ,2.0,$146.47,0.19,Gift Card,0
ORD-20887,"November 26, 2025",Customer 1887,customer1887@example.com,Australia,BEAUTY,1.0,154.92,0.04,Debit Card,No
ORD-21024,2025-10-06,Customer 1124,customer1124@example.com,Canada,Apparel,3.0,$116.29,0.07,Debit Card,FALSE
ORD-21371,"April 06, 2026",Customer 1471,  customer1471@example.com ,United Kingdom,ELECTRONICS,5.0,121.69,0.23,Credit Card,0
ORD-20240,2026-06-26,Customer 1240,customer1240@example.com,DE,apparel,1.0,211.49,0.08,Credit Card,Y
ORD-20199,"January 21, 2026",Customer 1199,customer1199@example.com,USA,Sports,1.0,$195.08,0.02,Credit Card,No
ORD-20779,"September 01, 2025",Customer 1779,customer1779@example.com,AUSTRALIA,sports,1.0,$63.54,0.14,Credit Card,No
ORD-20045,06/18/2025,Customer 1045,  customer1045@example.com ,us,Sports ,3.0,130.65,0.21,PayPal,no
ORD-21154,10-Nov-2025,Customer 1254,customer1254@example.com,england,Sport,1.0,150.84,0.04,PayPal,N
ORD-20540,2025-06-25,Customer 1540,  customer1540@example.com ,United states, Apparel,5.0,$49.63,0.25,Gift Card,N
ORD-21072,2025-07-08,Customer 1172,customer1172@example.com,U.K.,apparel,4.0,44.69,0.15,Gift Card,false
ORD-20137,03/14/2025,Customer 1137,  customer1137@example.com ,United Kingdom,electronics,1.0,$56.92,0.04,Credit Card,FALSE
ORD-21190,19-May-2025,Customer 1290,  customer1290@example.com ,DE,Beauty,4.0,$39.97,0.11,Gift Card,No
ORD-21488,2025-08-25,Customer 1588,  customer1588@example.com ,australia,electronics,1.0,199.12,0.23,Gift Card,FALSE
ORD-20533,08/11/2026,Customer 1533,customer1533@example.com,Australia,,2.0,146.29,0.29,PayPal,yes
ORD-20209,11/18/2025,Customer 1209,customer1209@example.com,U.K.,Sport,2.0,22.04,0.26,Debit Card,false
ORD-21597,04/18/2025,Customer 1697,,CA,Electronics ,4.0,211.72,0.19,Credit Card,N
ORD-21120,2025-12-02,Customer 1220,  customer1220@example.com ,us,HOME & GARDEN,2.0,$17.44,0.15,Credit Card,Yes
ORD-21375,"June 16, 2025",Customer 1475,customer1475@example.com,UK,Electronics,2.0,217.36,0.23,Credit Card,no
ORD-21539,"May 01, 2025",Customer 1639,customer1639@example.com,CANADA,Appreal,5.0,215.77,0.27,PayPal,FALSE
ORD-20381,12/30/2025,Customer 1381,customer1381@example.com,AUS,Beuaty,2.0,$44.64,0.26,Credit Card,no
ORD-20205,06/20/2025,Customer 1205,customer1205@example.com,AUS,Electronics ,4.0,52.71,0.14,Credit Card,No
ORD-21378,04-Sep-2025,Customer 1478,customer1478@example.com,USA,SPORTS,3.0,115.14,0.04,Debit Card,N
ORD-21152,2026-04-16,Customer 1252,  customer1252@example.com ,United states,Beauty,3.0,150.1,0.07,Credit Card,false
ORD-21346,31-Oct-2025,Customer 1446,  customer1446@example.com ,AUS,Appreal,1.0,38.74,0.28,Debit Card,false
ORD-21594,30-May-2025,Customer 1694,customer1694@example.com,United kingdom,Electronics ,5.0,127.21,0.06,Gift Card,N
ORD-20638,26-Feb-2026,Customer 1638,customer1638@example.com,U.K.,Home & garden,3.0,$178.34,0.16,Gift Card,no
ORD-20884,2026-04-24,Customer 1884,customer1884@example.com,United Kingdom,Beauty,1.0,75.33,0.1,Gift Card,FALSE
ORD-20448,2025-08-17,Customer 1448,  customer1448@example.com ,Germany,HOME & GARDEN,5.0,121.84,0.27,PayPal,yes
ORD-20510,04-Aug-2025,Customer 1510,customer1510@example.com,Australia,SPORTS,5.0,116.21,0.25,Gift Card,FALSE
ORD-20423,"February 01, 2026",Customer 1423,customer1423@example.com,Australia,Beauty,2.0,52.14,0.21,Gift Card,false
ORD-20006,28-Jun-2026,Customer 1006,customer1006@example.com,GERMANY,ELECTRONICS,1.0,$53.80,0.25,Credit Card,FALSE
ORD-20158,21-Feb-2026,Customer 1158,  customer1158@example.com ,America,beauty,5.0,103.21,0.12,PayPal,N
ORD-20032,2025-07-24,Customer 1032,customer1032@example.com,,Beauty,3.0,188.07,0.27,Gift Card,0
ORD-21564,2026-08-09,Customer 1664,customer1664@example.com,AUS,Electronic,4.0,8.35,0.18,Debit Card,0
ORD-20156,2025-08-01,Customer 1156,,,Electronic,1.0,$167.50,0.12,Debit Card,no
ORD-20521,05/18/2026,Customer 1521,customer1521@example.com,Australia,beauty,,143.05,0.05,Credit Card,0
ORD-20490,27-Nov-2025,Customer 1490,  customer1490@example.com ,USA,Electronic,4.0,$139.07,0.11,Debit Card,N
ORD-21004,2026-05-07,Customer 1104,customer1104@example.com,australia,Beauty,1.0,44.48,0.2,Debit Card,No
ORD-20593,08/05/2026,Customer 1593,customer1593@example.com,canada,Sports,1.0,$77.31,0.08,Debit Card,N
ORD-20622,12-Aug-2025,Customer 1622,customer1622@example.com,Germany,beauty,4.0,18.53,0.3,Credit Card,N
ORD-20994,17-Jan-2026,Customer 1094,customer1094@example.com,australia,beauty,1.0,$55.24,0.27,,false
ORD-21386,26-Jan-2026,Customer 1486,  customer1486@example.com ,Australia,Sport,3.0,100.07,0.16,PayPal,no
ORD-20406,30-Apr-2026,Customer 1406,customer1406@example.com,United kingdom, Apparel,3.0,$110.44,,PayPal,no
ORD-20939,"November 06, 2025",Customer 1039,customer1039@example.com,USA,apparel,3.0,$117.40,0.01,PayPal,0
ORD-20545,01/22/2026,Customer 1545,customer1545@example.com,germany,Sports ,3.0,86.81,0.01,PayPal,FALSE
ORD-21455,"June 15, 2025",Customer 1555,customer1555@example.com,AUS,Electronic,5.0,184.65,0.23,Gift Card,No
ORD-21267,"August 03, 2025",Customer 1367,customer1367@example.com,AUSTRALIA,ELECTRONICS,3.0,132.62,0.2,Credit Card,no
ORD-21133,10/05/2025,Customer 1233,customer1233@example.com,england,Home & garden,2.0,$17.99,0.2,Credit Card,N
ORD-21164,2026-06-07,Customer 1264,  customer1264@example.com ,CANADA,Sport,2.0,53.24,0.18,Credit Card,No
ORD-20681,02/28/2025,Customer 1681,customer1681@example.com,AUSTRALIA,Home & garden,5.0,$101.31,0.19,Credit Card,yes
ORD-20895,"August 04, 2026",Customer 1895,customer1895@example.com,,electronics,,126.02,0.24,Debit Card,no
ORD-20153,03/16/2025,Customer 1153,customer1153@example.com,AUSTRALIA,apparel,4.0,$55.26,0.15,Credit Card,0
ORD-20122,19-Aug-2025,Customer 1122,,CA,,2.0,156.61,0.23,Debit Card,N
ORD-20120,2026-04-23,Customer 1120,customer1120@example.com,United states,Sport,5.0,$220.00,0.12,Credit Card,yes
ORD-20846,05-Feb-2026,Customer 1846,  customer1846@example.com ,UK,ELECTRONICS,1.0,131.38,0.3,Debit Card,1
ORD-20600,2025-06-11,Customer 1600,  customer1600@example.com ,United states,Beuaty,3.0,200.21,0.24,PayPal,FALSE
ORD-20463,"December 10, 2025",Customer 1463,  customer1463@example.com ,UK,Beuaty,4.0,$149.69,0.15,PayPal,N
ORD-21318,18-May-2026,Customer 1418,customer1418@example.com,CANADA,Beauty,2.0,$197.27,0.04,Credit Card,No
ORD-21226,07-Aug-2026,Customer 1326,customer1326@example.com,,Apparel,1.0,182.77,0.19,Gift Card,no
ORD-21433,10/15/2025,Customer 1533,  customer1533@example.com ,United Kingdom,electronics,5.0,56.63,0.21,Credit Card,N
ORD-20586,29-May-2025,Customer 1586,customer1586@example.com,CANADA,home and garden,1.0,198.23,0.05,Debit Card,No
ORD-20946,17-Sep-2025,Customer 1046,customer1046@example.com,AUS,Electronic,1.0,20.88,0.13,PayPal,N
ORD-21320,2025-07-07,Customer 1420,customer1420@example.com,england,Home & Garden,3.0,36.99,0.01,Debit Card,no
ORD-21344,2025-03-26,Customer 1444,customer1444@example.com,United Kingdom,Beauty,5.0,$48.49,0.16,PayPal,0
ORD-20522,12-Nov-2025,Customer 1522,customer1522@example.com,AUS,beauty,1.0,91.41,0.28,Credit Card,false
ORD-20197,03/21/2025,Customer 1197,customer1197@example.com,GERMANY,BEAUTY,4.0,$198.66,0.07,PayPal,No
ORD-20150,02-Aug-2026,Customer 1150,customer1150@example.com,CA,Appreal,3.0,152.76,0.27,Gift Card,FALSE
ORD-20528,2025-10-29,Customer 1528,customer1528@example.com,UK,SPORTS,1.0,182.28,0.05,Credit Card,0
ORD-20690,06-Apr-2025,Customer 1690,  customer1690@example.com ,GERMANY,sports,5.0,142.37,0.02,Gift Card,yes
ORD-20180,2025-12-08,Customer 1180,customer1180@example.com,UK,Apparel,4.0,168.71,0.03,PayPal,1
ORD-20992,2025-12-20,Customer 1092,customer1092@example.com,AUSTRALIA,Home & Garden,5.0,$87.29,0.03,Credit Card,true
ORD-21170,11-Jun-2026,Customer 1270,customer1270@example.com,DE,Appreal,5.0,197.6,0.2,PayPal,0
ORD-20832,2025-06-12,Customer 1832,customer1832@example.com,USA,ELECTRONICS,1.0,$27.15,0.0,Debit Card,FALSE
ORD-21188,2025-05-18,Customer 1288,customer1288@example.com,GERMANY,SPORTS,1.0,15.25,0.19,Gift Card,true
ORD-20650,12-Feb-2026,Customer 1650,customer1650@example.com,AUS,electronics,2.0,84.13,0.2,PayPal,false
ORD-20257,07/03/2025,Customer 1257,  customer1257@example.com ,AUSTRALIA,sports,4.0,53.15,0.12,PayPal,N
ORD-21142,13-Apr-2026,Customer 1242,  customer1242@example.com ,United states,Sport,5.0,$117.56,0.26,Credit Card,FALSE
ORD-21045,05/10/2026,Customer 1145,customer1145@example.com,Canada,APPAREL,2.0,$128.12,0.14,Credit Card,N
ORD-21280,2026-06-14,Customer 1380,  customer1380@example.com ,Australia,Electronics,1.0,14.83,0.13,Gift Card,no
ORD-20474,23-Feb-2026,Customer 1474,customer1474@example.com,CANADA,Electronics ,1.0,210.16,0.21,Debit Card,TRUE
ORD-20118,03-Feb-2026,Customer 1118,  customer1118@example.com ,United Kingdom,,4.0,218.59,0.09,Gift Card,FALSE
ORD-20178,05-Mar-2025,Customer 1178,,CANADA,beauty,3.0,$8.92,0.14,PayPal,false
ORD-20686,29-Jun-2026,Customer 1686,customer1686@example.com,DE,apparel,4.0,$84.73,0.03,Debit Card,N
ORD-20297,02/15/2026,Customer 1297,  customer1297@example.com ,United States,home and garden,5.0,127.04,0.25,Credit Card,N
ORD-21305,06/30/2026,Customer 1405,  customer1405@example.com ,us,BEAUTY,2.0,157.83,0.16,Credit Card,false
ORD-20761,09/22/2025,Customer 1761,  customer1761@example.com ,UK, Beauty,1.0,$71.51,0.17,Gift Card,FALSE
ORD-21516,2026-06-29,Customer 1616,customer1616@example.com,Canada,Electronic,5.0,$35.97,0.19,Gift Card,no
ORD-20109,03/17/2026,Customer 1109,customer1109@example.com,Australia,beauty,5.0,34.23,0.14,Gift Card,0
ORD-21505,01/05/2026,Customer 1605,customer1605@example.com,Australia,SPORTS,1.0,54.69,0.11,Gift Card,No
ORD-20542,04-Mar-2026,Customer 1542,customer1542@example.com,Australia,Home & Garden,5.0,$125.21,0.06,PayPal,TRUE
ORD-20935,"March 28, 2025",Customer 1035,customer1035@example.com,U.K.,BEAUTY,5.0,167.8,0.3,Gift Card,false
ORD-20649,05/01/2025,Customer 1649,,canada,APPAREL,4.0,174.44,0.17,Gift Card,no
ORD-20712,2025-06-28,Customer 1712,customer1712@example.com,United Kingdom,Beauty,3.0,$9.78,0.28,Debit Card,No
ORD-21438,16-Jan-2026,Customer 1538,customer1538@example.com,U.S.A.,Home & garden,4.0,62.27,0.19,Debit Card,Yes
ORD-21044,2025-12-05,Customer 1144,customer1144@example.com,United states,ELECTRONICS,1.0,$32.54,0.0,Gift Card,FALSE
ORD-21034,17-May-2026,Customer 1134,customer1134@example.com,U.S.A.,Electronics,2.0,$156.16,2.46,Debit Card,0
ORD-20732,2026-01-16,Customer 1732,  customer1732@example.com ,Canada,Home & garden,5.0,112.72,0.24,PayPal,FALSE
ORD-20917,04/03/2025,Customer 1017,customer1017@example.com,germany,sports,4.0,93.74,0.11,Debit Card,no
ORD-21298,14-Dec-2025,Customer 1398,  customer1398@example.com ,CANADA,home and garden,3.0,133.3,0.28,Debit Card,No
ORD-20139,"November 28, 2025",Customer 1139,  customer1139@example.com ,America,home and garden,5.0,$25.94,0.12,Debit Card,false
ORD-20223,"December 26, 2025",Customer 1223,customer1223@example.com,Australia,Sports,4.0,$144.37,0.24,Gift Card,1
ORD-20075,"June 05, 2025",Customer 1075,customer1075@example.com,United States,,,182.31,0.12,PayPal,false
ORD-20882,14-Jul-2026,Customer 1882,customer1882@example.com,canada,APPAREL,4.0,$144.52,0.28,Debit Card,false
ORD-21283,"January 15, 2026",Customer 1383,,USA,Beuaty,1.0,$151.53,0.23,Gift Card,no
ORD-20643,"January 20, 2026",Customer 1643,customer1643@example.com,U.K.,apparel,4.0,$193.58,0.11,PayPal,N
ORD-20588,2025-04-23,Customer 1588,  customer1588@example.com ,australia,Sports,2.0,$56.19,0.14,Gift Card,No
ORD-21561,06/01/2025,Customer 1661,customer1661@example.com,,ELECTRONICS,3.0,135.63,,PayPal,FALSE
ORD-20708,2026-06-26,Customer 1708,  customer1708@example.com ,UK,Home & Garden,,$158.88,0.28,PayPal,N
ORD-20623,"June 03, 2025",Customer 1623,  customer1623@example.com ,england,Beauty,1.0,191.15,0.08,Debit Card,false
ORD-20723,"May 21, 2025",Customer 1723,customer1723@example.com,GERMANY,Electronics ,5.0,$71.34,0.08,Gift Card,false
ORD-21409,08/23/2025,Customer 1509,customer1509@example.com,canada,sports,3.0,141.61,0.2,Debit Card,No
ORD-21211,"December 18, 2025",Customer 1311,customer1311@example.com,Germany,electronics,3.0,98.72,0.09,Debit Card,true
ORD-21324,2025-05-27,Customer 1424,customer1424@example.com,USA,Appreal,2.0,$31.77,0.12,Gift Card,0
ORD-21242,12-Jun-2025,Customer 1342,customer1342@example.com,GERMANY,beauty,2.0,157.36,0.21,Debit Card,TRUE
ORD-20395,"June 19, 2025",Customer 1395,  customer1395@example.com ,United Kingdom,Sports ,5.0,$125.50,0.29,Debit Card,false
ORD-20839,"May 12, 2025",Customer 1839,customer1839@example.com,UK,APPAREL,3.0,$107.34,0.27,Debit Card,N
ORD-21079,"July 03, 2026",Customer 1179,customer1179@example.com,USA,Sports,1.0,31.15,0.09,Debit Card,0
ORD-21399,"December 27, 2025",Customer 1499,  customer1499@example.com ,AUS,beauty,1.0,$185.60,0.0,PayPal,false
ORD-21506,16-Jul-2026,Customer 1606,,Germany,beauty,5.0,$104.55,0.03,PayPal,FALSE
ORD-20165,04/13/2025,Customer 1165,customer1165@example.com,canada,Home&Garden,2.0,$26.95,0.09,Gift Card,0
ORD-21410,29-Jun-2025,Customer 1510,customer1510@example.com,CA,ELECTRONICS,1.0,$71.19,0.16,PayPal,false
ORD-20115,"May 19, 2025",Customer 1115,customer1115@example.com,United Kingdom,Home&Garden,3.0,$168.51,0.09,Gift Card,No
ORD-20682,18-May-2026,Customer 1682,customer1682@example.com,America,Electronics ,2.0,$173.38,0.13,,0
ORD-20310,15-Apr-2026,Customer 1310,  customer1310@example.com ,AUSTRALIA, Beauty,1.0,$65.17,0.16,PayPal,true
ORD-21527,"November 08, 2025",Customer 1627,  customer1627@example.com ,australia,sports,2.0,71.5,0.26,Debit Card,No
ORD-20475,"August 09, 2026",Customer 1475,customer1475@example.com,United kingdom,Sports,5.0,188.82,0.03,Debit Card,FALSE
ORD-20420,2026-04-04,Customer 1420,customer1420@example.com,Canada,Sports,5.0,168.53,0.1,Debit Card,0
ORD-20554,03-Aug-2025,Customer 1554,customer1554@example.com,Australia,APPAREL,1.0,52.05,0.24,Gift Card,no
ORD-21288,2026-06-09,Customer 1388,,CANADA,Electronic,3.0,108.64,0.11,Debit Card,no
ORD-20218,14-Feb-2026,Customer 1218,customer1218@example.com,GERMANY,beauty,5.0,63.83,0.0,Debit Card,0
ORD-20211,"February 14, 2026",Customer 1211,  customer1211@example.com ,GERMANY,Appreal,4.0,$59.45,0.27,Gift Card,No
ORD-20634,10-Mar-2025,Customer 1634,customer1634@example.com,AUS,BEAUTY,5.0,32.96,0.23,Gift Card,FALSE
ORD-20054,13-Oct-2025,Customer 1054,customer1054@example.com,America, Apparel,1.0,178.02,0.12,Credit Card,false
ORD-21078,08-Mar-2025,Customer 1178,customer1178@example.com,germany,Electronic,3.0,73.0,0.01,Credit Card,N
ORD-21246,15-Apr-2026,Customer 1346,customer1346@example.com,Canada,SPORTS,5.0,212.46,0.18,Gift Card,no
ORD-20648,2026-06-10,Customer 1648,customer1648@example.com,AUS,Sport,2.0,$114.85,0.26,Debit Card,false
ORD-21590,09-Sep-2025,Customer 1690,customer1690@example.com,germany,home and garden,4.0,45.99,0.05,Credit Card,No
ORD-21313,04/05/2026,Customer 1413,customer1413@example.com,U.K.,HOME & GARDEN,4.0,30.03,0.2,Credit Card,0
ORD-21300,2026-03-15,Customer 1400,  customer1400@example.com ,us,Home & Garden,3.0,87.68,0.15,PayPal,FALSE
ORD-20718,18-Oct-2025,Customer 1718,  customer1718@example.com ,GERMANY,Home&Garden,4.0,84.31,0.05,Credit Card,FALSE
